address,area,direction,floornumber,furniture,numBath,numBed,numFloor,price,price_m2,type,type_detail,url
"Số 5, Đường Hoàng Hoa Thám, Phường Ngọc Hà, Quận Ba Đình, Hà Nội",50.0,Đông Nam,2,Nội thất đầy đủ,1,2,1,1.25,0.025,Căn hộ/Chung cư,Căn hộ dịch vụ,https://nha.chotot.com/ha-noi/quan-ba-dinh/mua-ban-can-ho-chung-cu/89577919.htm
"Đường Hoàng Hoa Thám, Phường Ngọc Hà, Quận Ba Đình, Hà Nội",40.0,Nam,,Nội thất cao cấp,1,1,1,0.65,0.01625,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ba-dinh/mua-ban-can-ho-chung-cu/85460658.htm
"Đường Phan Trọng Tuệ, Xã Tả Thanh Oai, Huyện Thanh Trì, Hà Nội",42.0,Tây Bắc,,Nội thất đầy đủ,1,2,1,0.65,0.01548,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/huyen-thanh-tri/mua-ban-can-ho-chung-cu/89578493.htm
"Khu Ngoại giao đoàn, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",33.0,Nam,,Nội thất cao cấp,1,1,1,0.55,0.01667,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-bac-tu-liem/mua-ban-can-ho-chung-cu/83548161.htm
"Đường Quan Nhân, Phường Thượng Đình, Quận Thanh Xuân, Hà Nội",48.0,Tây,,Nội thất cao cấp,1,1,1,0.6,0.0125,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-thanh-xuan/mua-ban-can-ho-chung-cu/88573159.htm
"Đường Thái Hà, Phường Láng Hạ, Quận Đống Đa, Hà Nội",50.0,Tây Bắc,6,Nội thất đầy đủ,2,2,1,0.59,0.0118,Căn hộ/Chung cư,Căn hộ dịch vụ,https://nha.chotot.com/ha-noi/quan-dong-da/mua-ban-can-ho-chung-cu/89580578.htm
"Đường Cự Lộc, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",60.0,,,Nội thất đầy đủ,2,3,1,0.69,0.0115,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-thanh-xuan/mua-ban-can-ho-chung-cu/87298668.htm
"Đường Nguyễn Trãi, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",105.0,Đông Bắc,,Nội thất đầy đủ,2,3,1,2.9,0.02762,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-thanh-xuan/mua-ban-can-ho-chung-cu/89580802.htm
"00, Đường Hoàng Hoa Thám, Phường Đội Cấn, Quận Ba Đình, Hà Nội",50.0,,,,1,2,1,1.35,0.027,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ba-dinh/mua-ban-can-ho-chung-cu/89580938.htm
"Đường Xuân Thủy, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",45.0,Tây,,Nội thất đầy đủ,1,2,1,0.63,0.014,Căn hộ/Chung cư,Căn hộ dịch vụ,https://nha.chotot.com/ha-noi/quan-cau-giay/mua-ban-can-ho-chung-cu/88104619.htm
"Đường 70, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội",52.0,Tây Bắc,18,Nội thất đầy đủ,1,2,1,1.35,0.02596,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-nam-tu-liem/mua-ban-can-ho-chung-cu/89013771.htm
"Đường Hoàng Hoa Thám, Phường Vĩnh Phúc, Quận Ba Đình, Hà Nội",37.0,,,Nội thất đầy đủ,1,2,1,0.69,0.01865,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ba-dinh/mua-ban-can-ho-chung-cu/84916875.htm
"Đường Quan Nhân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",50.0,Đông Bắc,6,Nội thất đầy đủ,2,2,1,0.56,0.0112,Căn hộ/Chung cư,Căn hộ dịch vụ,https://nha.chotot.com/ha-noi/quan-thanh-xuan/mua-ban-can-ho-chung-cu/89581094.htm
"Đường Nguyễn Văn Cừ, Phường Bồ Đề, Quận Long Biên, Hà Nội",45.0,Nam,,Nội thất đầy đủ,1,2,1,0.65,0.01444,Căn hộ/Chung cư,Căn hộ dịch vụ,https://nha.chotot.com/ha-noi/quan-long-bien/mua-ban-can-ho-chung-cu/88811884.htm
"Đường Tôn Thất Tùng, Phường Trung Liệt, Quận Đống Đa, Hà Nội",47.0,,,Nội thất đầy đủ,1,2,1,0.59,0.01255,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-dong-da/mua-ban-can-ho-chung-cu/88492099.htm
"Đường Lạc Long Quân, Phường Bưởi, Quận Tây Hồ, Hà Nội",45.0,Tây Bắc,,Nội thất đầy đủ,1,2,1,0.63,0.014,Căn hộ/Chung cư,Căn hộ dịch vụ,https://nha.chotot.com/ha-noi/quan-tay-ho/mua-ban-can-ho-chung-cu/88983218.htm
"đường Lê Trọng Tấn, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",70.0,Đông Nam,,Nội thất đầy đủ,2,2,1,1.15,0.01643,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-can-ho-chung-cu/89361336.htm
"Nhà số 14, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",48.1,Nam,,Hoàn thiện cơ bản,1,1,1,2.2,0.04583,Căn hộ/Chung cư,Căn hộ dịch vụ,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-can-ho-chung-cu/89581746.htm
"Đường Quốc Lộ 5, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",75.0,,,Hoàn thiện cơ bản,2,3,1,0.54,0.0072,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/huyen-gia-lam/mua-ban-can-ho-chung-cu/89578992.htm
"Số 69, Số 69 Đường Vũ Trọng Phụng, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội",72.0,,,,2,2,1,2.8,0.03889,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-thanh-xuan/mua-ban-can-ho-chung-cu/89581795.htm
"Đường Lê Văn Lương, Phường La Khê, Quận Hà Đông, Hà Nội",101.9,Tây Nam,,,3,3,1,2.1,0.02079,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-can-ho-chung-cu/89452248.htm
"Số 3, Đường Lê Trọng Tấn, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",84.0,,,,2,2,1,3.85,0.04583,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-thanh-xuan/mua-ban-can-ho-chung-cu/89584165.htm
"Đường Quốc Lộ 5, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",50.0,,26,Nội thất cao cấp,1,1,1,1.45,0.029,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/huyen-gia-lam/mua-ban-can-ho-chung-cu/89584237.htm
"Đường Nguyễn Duy Trinh, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",56.0,Đông Nam,,Nội thất đầy đủ,1,2,1,1.4,0.025,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-can-ho-chung-cu/89364202.htm
"Đội Cấn, Phường Ngọc Hà, Quận Ba Đình, Hà Nội",37.0,,,,1,1,1,0.5,0.01351,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ba-dinh/mua-ban-can-ho-chung-cu/89149252.htm
"Đường Quan Nhân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",45.0,,,,1,2,1,0.6,0.01333,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-thanh-xuan/mua-ban-can-ho-chung-cu/88816834.htm
"ia20 ciputra, Đường Phạm Văn Đồng, Phường Đông Ngạc, Quận Bắc Từ Liêm, Hà Nội",92.0,Tây,18,Hoàn thiện cơ bản,2,3,1,0.0168,182.608 đ/m²,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-bac-tu-liem/mua-ban-can-ho-chung-cu/86415997.htm
"Đường Hoàng Hoa Thám, Phường Ngọc Hà, Quận Ba Đình, Hà Nội",50.0,,,,2,2,1,0.55,0.011,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ba-dinh/mua-ban-can-ho-chung-cu/87399333.htm
"Đường Chùa Bộc, Phường Quang Trung, Quận Đống Đa, Hà Nội",32.0,,,,1,1,1,0.48,0.015,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-dong-da/mua-ban-can-ho-chung-cu/89177111.htm
"Đường Linh Đàm, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",45.0,,,,1,1,1,0.84,0.01867,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-can-ho-chung-cu/89330394.htm
"Đường Linh Đàm, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",68.0,,,,1,2,1,1.69,0.02485,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-can-ho-chung-cu/88271766.htm
"lê trọng tấn, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",68.0,,3,,2,2,1,1.95,0.02868,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-thanh-xuan/mua-ban-can-ho-chung-cu/88816063.htm
"Đường Thi Sách, Phường Ngô Thì Nhậm, Quận Hai Bà Trưng, Hà Nội",60.0,,,,1,2,1,3.0,0.05,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-hai-ba-trung/mua-ban-can-ho-chung-cu/88988495.htm
"Khu đô thị Geleximco Đường Lê Trọng Tấn, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",65.0,,,,2,2,1,0.98,0.01508,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-can-ho-chung-cu/89588770.htm
,70.0,,,,,2,1,1.8,0.02571,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-can-ho-chung-cu/89589120.htm
"Đường Tố Hữu, Phường Dương Nội, Quận Hà Đông, Hà Nội",75.0,Nam,,Nội thất đầy đủ,2,3,1,2.39,0.03187,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-can-ho-chung-cu/89590075.htm
"19B, Đường Quang Trung, Phường Trần Hưng Đạo, Quận Hoàn Kiếm, Hà Nội",129.0,Tây Nam,7,Nội thất cao cấp,2,2,1,12.9,0.1,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-hoan-kiem/mua-ban-can-ho-chung-cu/89590295.htm
"Đường Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",48.0,,,,1,2,1,0.55,0.01146,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-bac-tu-liem/mua-ban-can-ho-chung-cu/88136883.htm
"Đường Hồ Ba Mẫu, Phường Phương Liên, Quận Đống Đa, Hà Nội",48.0,,,,1,2,1,0.55,0.01146,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-dong-da/mua-ban-can-ho-chung-cu/87706833.htm
"21, Đường Lê Đức Thọ, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",105.0,Tây Bắc,,Nội thất đầy đủ,2,2,1,3.4,0.03238,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-nam-tu-liem/mua-ban-can-ho-chung-cu/89303108.htm
"Đường Linh Đàm, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",72.0,,,,2,2,1,1.86,0.02583,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-can-ho-chung-cu/89231457.htm
Đường Giáp Nhị,85.0,Tây Nam,8,Nội thất cao cấp,2,2,1,2.1,0.02471,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-can-ho-chung-cu/75619763.htm
"Đường Nguyễn Xiển, Phường Thanh Xuân Nam, Quận Thanh Xuân, Hà Nội",84.0,,24,,2,3,1,1.69,0.02012,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-thanh-xuan/mua-ban-can-ho-chung-cu/89601088.htm
"Đường Lương Định Của, Phường Kim Liên, Quận Đống Đa, Hà Nội",90.0,,3,,2,3,1,2.55,0.02833,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-dong-da/mua-ban-can-ho-chung-cu/89601115.htm
"Đường Sơn Tây, Phường Kim Mã, Quận Ba Đình, Hà Nội",52.0,,,Nội thất cao cấp,1,2,1,0.9,0.01731,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ba-dinh/mua-ban-can-ho-chung-cu/89177125.htm
"Đường Phố Huế, Phường Phố Huế, Quận Hai Bà Trưng, Hà Nội",48.0,,,,1,2,1,0.6,0.0125,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-hai-ba-trung/mua-ban-can-ho-chung-cu/87199438.htm
"Đường Phan Trọng Tuệ, Xã Tả Thanh Oai, Huyện Thanh Trì, Hà Nội",42.0,,,,1,1,1,0.63,0.015,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/huyen-thanh-tri/mua-ban-can-ho-chung-cu/89369703.htm
"Đường Tây Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",55.0,Tây Nam,,,1,2,1,2.1,0.03818,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-nam-tu-liem/mua-ban-can-ho-chung-cu/89572588.htm
"Đường Thành Thái, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",89.0,Tây,,Nội thất cao cấp,2,2,1,2.8,0.03146,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-cau-giay/mua-ban-can-ho-chung-cu/89566249.htm
"Đường Hồ Tùng Mậu, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",35.0,,,Nội thất đầy đủ,1,1,1,0.55,0.01571,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-cau-giay/mua-ban-can-ho-chung-cu/89298033.htm
"Ngõ 48 Đường Ngọc Hồi, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",76.0,Tây,6,Hoàn thiện cơ bản,2,2,1,1.68,0.02211,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-can-ho-chung-cu/89187564.htm
"Đường Đại lộ Thăng Long, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",64.0,,,,2,2,1,2.4,0.0375,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-nam-tu-liem/mua-ban-can-ho-chung-cu/88983564.htm
"chùa quỳnh, Phường Quỳnh Mai, Quận Hai Bà Trưng, Hà Nội",92.0,,6,Nội thất đầy đủ,1,2,1,1.7,0.01848,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-hai-ba-trung/mua-ban-can-ho-chung-cu/88808821.htm
"157, Đường Quan Nhân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",60.0,,,,,2,1,0.5,0.00833,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-thanh-xuan/mua-ban-can-ho-chung-cu/89064749.htm
"Đường Đại lộ Thăng Long, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",54.0,,,,1,2,1,0.49,0.00907,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-nam-tu-liem/mua-ban-can-ho-chung-cu/88838668.htm
"20, Đường Hàng Cháo, Phường Cát Linh, Quận Đống Đa, Hà Nội",32.0,,,,1,1,1,0.49,0.01531,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-dong-da/mua-ban-can-ho-chung-cu/89567812.htm
"Đường Đại lộ Thăng Long, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",64.0,,,Hoàn thiện cơ bản,2,2,1,3.0,0.04688,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-nam-tu-liem/mua-ban-can-ho-chung-cu/88704827.htm
"Đường Trung Văn, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội",50.0,,3,Hoàn thiện cơ bản,1,2,1,0.915,0.0183,Căn hộ/Chung cư,Căn hộ dịch vụ,https://nha.chotot.com/ha-noi/quan-nam-tu-liem/mua-ban-can-ho-chung-cu/89568622.htm
"Đường Đại lộ Thăng Long, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",76.0,,,Nội thất cao cấp,2,3,1,5.0,0.06579,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-nam-tu-liem/mua-ban-can-ho-chung-cu/88696085.htm
"Đường Đại Mỗ, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội",146.0,,,Nội thất cao cấp,3,3,1,3.3,0.0226,Căn hộ/Chung cư,Penthouse,https://nha.chotot.com/ha-noi/quan-nam-tu-liem/mua-ban-can-ho-chung-cu/89569254.htm
"Đường Lê Đức Thọ, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",90.0,,,,2,3,1,3.0,0.03333,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-nam-tu-liem/mua-ban-can-ho-chung-cu/89569352.htm
"Đường Đại lộ Thăng Long, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",64.0,,,,2,2,1,2.7,0.04219,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-nam-tu-liem/mua-ban-can-ho-chung-cu/88661662.htm
"458, 458 Đường Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",80.0,,20,,2,2,1,0.012,150.000 đ/m²,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-hai-ba-trung/mua-ban-can-ho-chung-cu/89554244.htm
"Đường Tôn Thất Tùng, Phường Trung Tự, Quận Đống Đa, Hà Nội",50.0,,,,,3,1,6.15,0.123,Căn hộ/Chung cư,Căn hộ dịch vụ,https://nha.chotot.com/ha-noi/quan-dong-da/mua-ban-can-ho-chung-cu/89554601.htm
"Đường Nguyễn Xiển, Xã Tân Triều, Huyện Thanh Trì, Hà Nội",177.0,,,Hoàn thiện cơ bản,4,5,1,5.6,0.03164,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/huyen-thanh-tri/mua-ban-can-ho-chung-cu/89555378.htm
"Đường Linh Đường, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",76.0,Nam,,Nội thất cao cấp,2,3,1,1.45,0.01908,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-can-ho-chung-cu/88074310.htm
"Ngõ 82, Đường Yên Lãng, Phường Thịnh Quang, Quận Đống Đa, Hà Nội",45.0,Đông Nam,6,Nội thất đầy đủ,2,2,1,1.15,0.02556,Căn hộ/Chung cư,Căn hộ dịch vụ,https://nha.chotot.com/ha-noi/quan-dong-da/mua-ban-can-ho-chung-cu/89550250.htm
"Đường Nguyễn Xiển, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",45.0,Đông Nam,,,1,1,1,0.98,0.02178,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-can-ho-chung-cu/89550898.htm
"Đường Đội Cấn, Phường Đội Cấn, Quận Ba Đình, Hà Nội",50.0,,,Nội thất đầy đủ,1,2,1,1.35,0.027,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ba-dinh/mua-ban-can-ho-chung-cu/89551133.htm
"Số 423, Số 423 Đường Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",81.0,Đông Bắc,5,Hoàn thiện cơ bản,2,2,1,2.95,0.03642,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-hai-ba-trung/mua-ban-can-ho-chung-cu/75318393.htm
"105, Tố Hữu, Phường La Khê, Quận Hà Đông, Hà Nội",86.0,,,,2,2,1,2.0,0.02326,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-can-ho-chung-cu/89214863.htm
"Số 423, Số 423 Đường Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",82.0,Đông Nam,15,Hoàn thiện cơ bản,2,2,1,3.3,0.04024,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-hai-ba-trung/mua-ban-can-ho-chung-cu/77930983.htm
"Đường Lạc Long Quân, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",49.0,,,,,2,1,1.0,0.02041,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-cau-giay/mua-ban-can-ho-chung-cu/88841020.htm
"Số 69, Số 69 Đường Vũ Trọng Phụng, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội",72.0,,,,2,2,1,2.8,0.03889,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-thanh-xuan/mua-ban-can-ho-chung-cu/89552271.htm
"Số 69, Số 69 Đường Vũ Trọng Phụng, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội",72.0,,,,2,2,1,2.8,0.03889,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-thanh-xuan/mua-ban-can-ho-chung-cu/89552452.htm
"Đường Tố Hữu, Phường La Khê, Quận Hà Đông, Hà Nội",106.0,,,,2,3,1,2.6,0.02453,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-can-ho-chung-cu/89215174.htm
"Đường Tố Hữu, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội",105.0,,,Nội thất cao cấp,2,3,1,2.0,0.01905,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-nam-tu-liem/mua-ban-can-ho-chung-cu/88137724.htm
"Đường Huỳnh Văn Nghệ, Phường Sài Đồng, Long Biên, Hà Nội, Phường Sài Đồng, Quận Long Biên, Hà Nội",97.0,Tây Bắc,,,2,3,1,3.0,0.03093,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-long-bien/mua-ban-can-ho-chung-cu/89156851.htm
"Khu đô thị Mỗ Lao, Phường Mộ Lao, Quận Hà Đông, Hà Nội",117.0,,,Nội thất cao cấp,2,3,1,4.0,0.03419,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-can-ho-chung-cu/89552851.htm
"Đường Cầu Đơ 3, Phường Hà Cầu, Quận Hà Đông, Hà Nội",45.0,,,,2,3,1,3.6,0.08,Căn hộ/Chung cư,Căn hộ dịch vụ,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-can-ho-chung-cu/89553365.htm
"Đường Lê Văn Lương, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội",136.0,,,,2,3,1,3.0,0.02206,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-nam-tu-liem/mua-ban-can-ho-chung-cu/89553426.htm
"Đường Huỳnh Văn Nghệ, Phường Sài Đồng, Long Biên, Hà Nội, Phường Sài Đồng, Quận Long Biên, Hà Nội",83.4,Tây Bắc,,,2,3,1,2.55,0.03072,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-long-bien/mua-ban-can-ho-chung-cu/88753999.htm
"Đường Quốc Lộ 5, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",31.2,,,Nội thất đầy đủ,1,1,1,0.93,0.03,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/huyen-gia-lam/mua-ban-can-ho-chung-cu/89553528.htm
"Đường Lương Thế Vinh, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",74.0,,,Nội thất cao cấp,,2,1,1.6,0.02162,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-nam-tu-liem/mua-ban-can-ho-chung-cu/88137598.htm
"Đường Quang Trung, Phường Quang Trung, Quận Hà Đông, Hà Nội",119.0,Tây Bắc,20,,2,3,1,2.1,0.01765,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-can-ho-chung-cu/89555389.htm
"Đường Linh Đường, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",56.0,Tây Nam,,Nội thất đầy đủ,2,2,1,0.99,0.01768,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-can-ho-chung-cu/89558685.htm
"Đường Trích Sài, Phường Thụy Khuê, Quận Tây Hồ, Hà Nội",35.0,,,,1,1,1,0.65,0.01857,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-tay-ho/mua-ban-can-ho-chung-cu/88560222.htm
"Đường Nguyễn Hữu Thọ, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",65.0,,,,2,2,1,1.4,0.02154,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-can-ho-chung-cu/89559854.htm
"Đường Nam Trung Yên, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",115.0,,9,,2,3,1,2.9,0.02522,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-cau-giay/mua-ban-can-ho-chung-cu/89560036.htm
"Đường Đại lộ Thăng Long, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",55.0,,,Hoàn thiện cơ bản,2,2,1,2.333,0.04242,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-nam-tu-liem/mua-ban-can-ho-chung-cu/89560286.htm
"39, Đường Lạc Long Quân, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",48.0,Bắc,3,Nội thất đầy đủ,1,2,1,1.02,0.02125,Căn hộ/Chung cư,Căn hộ dịch vụ,https://nha.chotot.com/ha-noi/quan-cau-giay/mua-ban-can-ho-chung-cu/81809786.htm
"Đường Quốc Lộ 5, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",69.0,,,Hoàn thiện cơ bản,2,2,1,0.34,0.00493,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/huyen-gia-lam/mua-ban-can-ho-chung-cu/88290808.htm
"Đường Hoàng Hoa Thám, Phường Vĩnh Phúc, Quận Ba Đình, Hà Nội",30.0,,,,1,2,1,0.86,0.02867,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ba-dinh/mua-ban-can-ho-chung-cu/82838903.htm
"Đường Hoàng Hoa Thám, Phường Vĩnh Phúc, Quận Ba Đình, Hà Nội",33.0,,,,1,1,1,0.6,0.01818,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ba-dinh/mua-ban-can-ho-chung-cu/83275331.htm
